date,close,mean,stdDev,zscore,skewness,kurtosis,signal
2024-08-11 11:59:59,238780,238780.0,nan,nan,nan,nan,hold
2024-08-11 11:59:59,238780.0000  ,238780.0000  ,nan          ,nan          ,nan          ,nan          ,hold
2024-08-11 13:59:59,237454,238117.0,937.623591853362,-0.7071067811865476,nan,nan,hold
2024-08-11 13:59:59,237454.0000  ,238117.0000  ,937.6236     ,-0.7071      ,nan          ,nan          ,hold
2024-08-11 15:59:59,235252,237162.0,1782.0336697155865,-1.0718091540351407,nan,nan,hold
2024-08-11 15:59:59,235252.0000  ,237162.0000  ,1782.0337    ,-1.0718      ,nan          ,nan          ,hold
2024-08-11 17:59:59,237202,237172.0,1455.1618466686102,0.020616263454598407,nan,nan,hold
2024-08-11 17:59:59,237202.0000  ,237172.0000  ,1455.1618    ,0.0206       ,nan          ,nan          ,hold
2024-08-11 19:59:59,233829,236503.4,1955.3137344170616,-1.3677600442965814,nan,nan,hold
2024-08-11 19:59:59,233829.0000  ,236503.4000  ,1955.3137    ,-1.3678      ,nan          ,nan          ,hold
2024-08-11 21:59:59,232169,235781.0,2487.9252400343526,-1.4518121131124206,nan,nan,hold
2024-08-11 21:59:59,232169.0000  ,235781.0000  ,2487.9252    ,-1.4518      ,nan          ,nan          ,hold
2024-08-11 23:59:59,229948,234947.7142857143,3165.232835789794,-1.5795723553672643,nan,nan,hold
2024-08-11 23:59:59,229948.0000  ,234947.7143  ,3165.2328    ,-1.5796      ,nan          ,nan          ,hold
2024-08-12 01:59:59,229324,234244.75,3541.288819060089,-1.3895364799152532,nan,nan,hold
2024-08-12 01:59:59,229324.0000  ,234244.7500  ,3541.2888    ,-1.3895      ,nan          ,nan          ,hold
2024-08-12 03:59:59,228591,233616.55555555556,3811.1402529660045,-1.3186488090131145,nan,nan,hold
2024-08-12 03:59:59,228591.0000  ,233616.5556  ,3811.1403    ,-1.3186      ,nan          ,nan          ,hold
2024-08-12 05:59:59,229800,233234.9,3790.453020418536,-0.9061977503735734,nan,nan,hold
2024-08-12 05:59:59,229800.0000  ,233234.9000  ,3790.4530    ,-0.9062      ,nan          ,nan          ,hold
2024-08-12 07:59:59,230941,233026.36363636365,3661.8495674379433,-0.5694836988682461,nan,nan,hold
2024-08-12 07:59:59,230941.0000  ,233026.3636  ,3661.8496    ,-0.5695      ,nan          ,nan          ,hold
2024-08-12 09:59:59,233593,233073.58333333334,3495.2661872448243,0.14860575385135172,nan,nan,hold
2024-08-12 09:59:59,233593.0000  ,233073.5833  ,3495.2662    ,0.1486       ,nan          ,nan          ,hold
2024-08-12 11:59:59,240563,233649.6923076923,3938.7221359347745,1.7552158933056994,nan,nan,hold
2024-08-12 11:59:59,240563.0000  ,233649.6923  ,3938.7221    ,1.7552       ,nan          ,nan          ,hold
2024-08-12 13:59:59,235332,233769.85714285713,3810.818503986998,0.4099231846146718,nan,nan,hold
2024-08-12 13:59:59,235332.0000  ,233769.8571  ,3810.8185    ,0.4099       ,nan          ,nan          ,hold
2024-08-12 15:59:59,241970,234316.53333333333,4238.850161923412,1.8055525376707,nan,nan,hold
2024-08-12 15:59:59,241970.0000  ,234316.5333  ,4238.8502    ,1.8056       ,nan          ,nan          ,hold
2024-08-12 17:59:59,238842,234599.375,4248.527335049959,0.9986107338885958,nan,nan,hold
2024-08-12 17:59:59,238842.0000  ,234599.3750  ,4248.5273    ,0.9986       ,nan          ,nan          ,hold
2024-08-12 19:59:59,239383,234880.76470588235,4274.099123344768,1.053376434235421,nan,nan,hold
2024-08-12 19:59:59,239383.0000  ,234880.7647  ,4274.0991    ,1.0534       ,nan          ,nan          ,hold
2024-08-12 21:59:59,241403,235243.11111111112,4422.289916386669,1.3929183760801354,nan,nan,hold
2024-08-12 21:59:59,241403.0000  ,235243.1111  ,4422.2899    ,1.3929       ,nan          ,nan          ,hold
2024-08-12 23:59:59,245010,235757.15789473685,4846.731421657721,1.9090890953677828,nan,nan,hold
2024-08-12 23:59:59,245010.0000  ,235757.1579  ,4846.7314    ,1.9091       ,nan          ,nan          ,hold
2024-08-13 01:59:59,245882,236263.4,5232.596742888208,1.8382077719008172,nan,nan,hold
2024-08-13 01:59:59,245882.0000  ,236263.4000  ,5232.5967    ,1.8382       ,nan          ,nan          ,hold
2024-08-13 03:59:59,239069,236397.0,5136.720101387661,0.520176289005541,0.24333052026693638,-0.20092512073281155,hold
2024-08-13 03:59:59,239069.0000  ,236397.0000  ,5136.7201    ,0.5202       ,0.2433       ,-0.2009      ,hold
2024-08-13 05:59:59,238704,236501.86363636365,5036.997388802703,0.4371922781877403,0.20699926132040908,-0.17307978666908141,hold
2024-08-13 05:59:59,238704.0000  ,236501.8636  ,5036.9974    ,0.4372       ,0.2070       ,-0.1731      ,hold
2024-08-13 07:59:59,238359,236582.60869565216,4936.400959285023,0.35985555448176704,0.14694542552567638,-0.07253689931340013,hold
2024-08-13 07:59:59,238359.0000  ,236582.6087  ,4936.4010    ,0.3599       ,0.1469       ,-0.0725      ,hold
2024-08-13 09:59:59,237751,236631.29166666666,4833.7826351011945,0.2316422598737525,0.25709539793080805,0.03107788594604033,hold
2024-08-13 09:59:59,237751.0000  ,236631.2917  ,4833.7826    ,0.2316       ,0.2571       ,0.0311       ,hold
2024-08-13 11:59:59,237917,236595.33333333334,4820.294602819527,0.2741879440093924,0.17501241877889545,0.27858632036829567,hold
2024-08-13 11:59:59,237917.0000  ,236595.3333  ,4820.2946    ,0.2742       ,0.1750       ,0.2786       ,hold
2024-08-13 13:59:59,240264,236712.41666666666,4875.864801034896,0.728400699826526,0.01278242600745536,0.25538385721089707,hold
2024-08-13 13:59:59,240264.0000  ,236712.4167  ,4875.8648    ,0.7284       ,0.0128       ,0.2554       ,hold
2024-08-13 15:59:59,238612,236852.41666666666,4880.344445405175,0.3605449068231206,-0.0003465987533602204,0.33517046516266413,hold
2024-08-13 15:59:59,238612.0000  ,236852.4167  ,4880.3444    ,0.3605       ,-0.0003      ,0.3352       ,hold
2024-08-13 17:59:59,244168,237142.66666666666,5104.057181316151,1.3764213612359577,-0.10578926648501072,-0.04902795128680015,hold
2024-08-13 17:59:59,244168.0000  ,237142.6667  ,5104.0572    ,1.3764       ,-0.1058      ,-0.0490      ,hold
2024-08-13 19:59:59,243948,237564.29166666666,5234.700045218049,1.219498400708733,-0.1275228401479608,-0.011265689207883067,hold
2024-08-13 19:59:59,243948.0000  ,237564.2917  ,5234.7000    ,1.2195       ,-0.1275      ,-0.0113      ,hold
2024-08-13 21:59:59,245695,238127.875,5355.306846342077,1.413014271099834,-0.14588302360004587,-0.022936955509799795,hold
2024-08-13 21:59:59,245695.0000  ,238127.8750  ,5355.3068    ,1.4130       ,-0.1459      ,-0.0229      ,hold
2024-08-13 23:59:59,243131,238677.16666666666,5152.052167460259,0.8644775302282881,-0.021459617225474854,-0.24800409629267461,hold
2024-08-13 23:59:59,243131.0000  ,238677.1667  ,5152.0522    ,0.8645       ,-0.0215      ,-0.2480      ,hold
2024-08-14 01:59:59,242064,239208.0,4790.070581308079,0.596233385609128,0.1255008700011853,-0.18982788477654822,hold
2024-08-14 01:59:59,242064.0000  ,239208.0000  ,4790.0706    ,0.5962       ,0.1255       ,-0.1898      ,hold
2024-08-14 03:59:59,243745,239839.41666666666,4303.815515650469,0.9074699691775849,-0.04937992729760808,0.13795951770022263,hold
2024-08-14 03:59:59,243745.0000  ,239839.4167  ,4303.8155    ,0.9075       ,-0.0494      ,0.1380       ,hold
2024-08-14 05:59:59,245084,240476.25,3861.7829318908625,1.1931664936288602,-0.07642429815758432,0.7152723843221689,hold
2024-08-14 05:59:59,245084.0000  ,240476.2500  ,3861.7829    ,1.1932       ,-0.0764      ,0.7153       ,hold
2024-08-14 07:59:59,245508,241083.20833333334,3417.114241186413,1.2948913481834254,-0.5090904755879849,1.2550380585151153,hold
2024-08-14 07:59:59,245508.0000  ,241083.2083  ,3417.1142    ,1.2949       ,-0.5091      ,1.2550       ,hold
2024-08-14 09:59:59,244828,241551.33333333334,3101.361996266198,1.056525059187387,-0.6057492355741634,1.9856033356283112,hold
2024-08-14 09:59:59,244828.0000  ,241551.3333  ,3101.3620    ,1.0565       ,-0.6057      ,1.9856       ,hold
2024-08-14 11:59:59,247509,241840.75,3321.4125105469248,1.7065781446902029,-0.6532128297084988,1.7135451250288947,hold
2024-08-14 11:59:59,247509.0000  ,241840.7500  ,3321.4125    ,1.7066       ,-0.6532      ,1.7135       ,hold
2024-08-14 13:59:59,239331,242007.375,3071.6066439243573,-0.8713273899487989,-0.9085376909406038,1.1841983322915786,hold
2024-08-14 13:59:59,239331.0000  ,242007.3750  ,3071.6066    ,-0.8713      ,-0.9085      ,1.1842       ,hold
2024-08-14 15:59:59,240695,241954.25,3083.2848554747984,-0.4084118266802458,-0.9809103758994884,1.4920795010026646,hold
2024-08-14 15:59:59,240695.0000  ,241954.2500  ,3083.2849    ,-0.4084      ,-0.9809      ,1.4921       ,hold
2024-08-14 17:59:59,239163,241967.625,3069.8642486981457,-0.9135990300513688,-0.8626475343179976,1.322958505867514,hold
2024-08-14 17:59:59,239163.0000  ,241967.6250  ,3069.8642    ,-0.9136      ,-0.8626      ,1.3230       ,hold
2024-08-14 19:59:59,240132,241998.83333333334,3046.1621422868648,-0.6128476575222104,-0.9859114075343698,3.0653326351180423,hold
2024-08-14 19:59:59,240132.0000  ,241998.8333  ,3046.1621    ,-0.6128      ,-0.9859      ,3.0653       ,hold
2024-08-14 21:59:59,239634,241925.125,3082.3933150902867,-0.7432941762439847,-0.97702976326665,3.0432583903601422,hold
2024-08-14 21:59:59,239634.0000  ,241925.1250  ,3082.3933    ,-0.7433      ,-0.9770      ,3.0433       ,hold
2024-08-14 23:59:59,239406,241691.625,3050.640842333502,-0.7492278239649068,-0.9847897301682816,3.060036580875855,hold
2024-08-14 23:59:59,239406.0000  ,241691.6250  ,3050.6408    ,-0.7492      ,-0.9848      ,3.0600       ,hold
2024-08-15 01:59:59,237889,241358.58333333334,3009.305364259749,-1.1529515663448853,-0.9202729682452292,2.8172914960024977,hold
2024-08-15 01:59:59,237889.0000  ,241358.5833  ,3009.3054    ,-1.1530      ,-0.9203      ,2.8173       ,hold
2024-08-15 03:59:59,238661,241341.58333333334,3023.918849794932,-0.8864600759756259,-0.9490167725496093,2.8151974776994564,hold
2024-08-15 03:59:59,238661.0000  ,241341.5833  ,3023.9188    ,-0.8865      ,-0.9490      ,2.8152       ,hold
2024-08-15 05:59:59,237181,241278.125,3096.7789761579825,-1.3230279046530782,-0.8114411447590595,2.8477084041594187,hold
2024-08-15 05:59:59,237181.0000  ,241278.1250  ,3096.7790    ,-1.3230      ,-0.8114      ,2.8477       ,hold
2024-08-15 07:59:59,235231,241147.79166666666,3285.0760560207327,-1.8011125361382851,-0.7906156280198461,2.738784655073937,hold
2024-08-15 07:59:59,235231.0000  ,241147.7917  ,3285.0761    ,-1.8011      ,-0.7906      ,2.7388       ,hold
2024-08-15 09:59:59,235989,241074.375,3382.533431982365,-1.5034219475606687,-1.7824942113961757,4.189540491457156,buy
2024-08-15 09:59:59,235989.0000  ,241074.3750  ,3382.5334    ,-1.5034      ,-1.7825      ,4.1895       ,buy
2024-08-15 11:59:59,237248,241046.5,3412.309723951512,-1.1131756221710358,-1.7907573822062184,4.058960330050301,buy
2024-08-15 11:59:59,237248.0000  ,241046.5000  ,3412.3097    ,-1.1132      ,-1.7908      ,4.0590       ,buy
