date,close,mean,stdDev,zscore,skewness,kurtosis,signal
2024-10-12 23:59:59,214777,214777.0,nan,nan,nan,nan,hold
2024-10-12 23:59:59,214777.0000  ,214777.0000  ,nan          ,nan          ,nan          ,nan          ,hold
2024-10-13 00:59:59,214838,214807.5,43.1335136523794,0.7071067811865476,nan,nan,hold
2024-10-13 00:59:59,214838.0000  ,214807.5000  ,43.1335      ,0.7071       ,nan          ,nan          ,hold
2024-10-13 01:59:59,214023,214546.0,453.957046426201,-1.152091379828429,nan,nan,hold
2024-10-13 01:59:59,214023.0000  ,214546.0000  ,453.9570     ,-1.1521      ,nan          ,nan          ,hold
2024-10-13 02:59:59,214316,214488.5,388.0846127671988,-0.4444906969384998,nan,nan,hold
2024-10-13 02:59:59,214316.0000  ,214488.5000  ,388.0846     ,-0.4445      ,nan          ,nan          ,hold
2024-10-13 03:59:59,213277,214246.2,637.5764267913326,-1.5201314842796307,nan,nan,hold
2024-10-13 03:59:59,213277.0000  ,214246.2000  ,637.5764     ,-1.5201      ,nan          ,nan          ,hold
2024-10-13 04:59:59,213671,214150.33333333334,616.7215471075027,-0.7772281276395697,nan,nan,hold
2024-10-13 04:59:59,213671.0000  ,214150.3333  ,616.7215     ,-0.7772      ,nan          ,nan          ,hold
2024-10-13 05:59:59,213677,214082.7142857143,590.7291297726141,-0.686802572052709,nan,nan,hold
2024-10-13 05:59:59,213677.0000  ,214082.7143  ,590.7291     ,-0.6868      ,nan          ,nan          ,hold
2024-10-13 06:59:59,213881,214057.5,551.5391450943742,-0.3200135503887017,nan,nan,hold
2024-10-13 06:59:59,213881.0000  ,214057.5000  ,551.5391     ,-0.3200      ,nan          ,nan          ,hold
2024-10-13 07:59:59,213791,214027.88888888888,523.5096571326212,-0.4525014690012961,nan,nan,hold
2024-10-13 07:59:59,213791.0000  ,214027.8889  ,523.5097     ,-0.4525      ,nan          ,nan          ,hold
2024-10-13 08:59:59,213607,213985.8,511.20028690654647,-0.7410011490647648,nan,nan,hold
2024-10-13 08:59:59,213607.0000  ,213985.8000  ,511.2003     ,-0.7410      ,nan          ,nan          ,hold
2024-10-13 09:59:59,213998,213986.9090909091,484.98112428123716,0.022868743824512636,nan,nan,hold
2024-10-13 09:59:59,213998.0000  ,213986.9091  ,484.9811     ,0.0229       ,nan          ,nan          ,hold
2024-10-13 10:59:59,213608,213955.33333333334,475.17218569757216,-0.7309630988258362,nan,nan,hold
2024-10-13 10:59:59,213608.0000  ,213955.3333  ,475.1722     ,-0.7310      ,nan          ,nan          ,hold
2024-10-13 11:59:59,213207,213897.76923076922,500.05002313871466,-1.381400257585028,nan,nan,hold
2024-10-13 11:59:59,213207.0000  ,213897.7692  ,500.0500     ,-1.3814      ,nan          ,nan          ,hold
2024-10-13 12:59:59,213825,213892.57142857142,480.82600631793173,-0.14053197556610672,nan,nan,hold
2024-10-13 12:59:59,213825.0000  ,213892.5714  ,480.8260     ,-0.1405      ,nan          ,nan          ,hold
